    95    0.25008E+04    0.68559E+00    0.00000E+00   -0.19534E+02    0.10960E-06    0.43118E-03   -0.78928E-06
    96    0.25303E+04    0.70056E+00    0.00000E+00   -0.20176E+02    0.10892E-06    0.42580E-03   -0.78012E-06
    97    0.25601E+04    0.71543E+00    0.00000E+00   -0.20821E+02    0.10824E-06    0.42052E-03   -0.77547E-06
    98    0.25902E+04    0.73021E+00    0.00000E+00   -0.21467E+02    0.10757E-06    0.41533E-03   -0.77488E-06
    99    0.26203E+04    0.74485E+00    0.00000E+00   -0.22116E+02    0.10690E-06    0.41024E-03   -0.77791E-06
   100    0.26507E+04    0.75936E+00    0.00000E+00   -0.22764E+02    0.10624E-06    0.40525E-03   -0.78410E-06
   101    0.26813E+04    0.77379E+00    0.00000E+00   -0.23415E+02    0.10558E-06    0.40035E-03   -0.79301E-06
   102    0.27124E+04    0.78800E+00    0.00000E+00   -0.24065E+02    0.10492E-06    0.39554E-03   -0.80419E-06
   103    0.27434E+04    0.80205E+00    0.00000E+00   -0.24716E+02    0.10427E-06    0.39081E-03   -0.81720E-06
   104    0.27746E+04    0.81596E+00    0.00000E+00   -0.25365E+02    0.10362E-06    0.38618E-03   -0.83158E-06
   105    0.28060E+04    0.82965E+00    0.00000E+00   -0.26012E+02    0.10297E-06    0.38162E-03   -0.84689E-06
   106    0.28376E+04    0.84318E+00    0.00000E+00   -0.26659E+02    0.10233E-06    0.37715E-03   -0.86269E-06
   107    0.28692E+04    0.85642E+00    0.00000E+00   -0.27302E+02    0.10170E-06    0.37276E-03   -0.87852E-06
   108    0.29011E+04    0.86943E+00    0.00000E+00   -0.27943E+02    0.10106E-06    0.36844E-03   -0.89395E-06
   109    0.29331E+04    0.88215E+00    0.00000E+00   -0.28581E+02    0.10044E-06    0.36420E-03   -0.90852E-06
   110    0.29652E+04    0.89457E+00    0.00000E+00   -0.29213E+02    0.99812E-07    0.36004E-03   -0.92180E-06
   111    0.29975E+04    0.90676E+00    0.00000E+00   -0.29841E+02    0.99192E-07    0.35594E-03   -0.93341E-06
   112    0.30299E+04    0.91866E+00    0.00000E+00   -0.30466E+02    0.98577E-07    0.35192E-03   -0.94334E-06
   113    0.30626E+04    0.93025E+00    0.00000E+00   -0.31084E+02    0.97966E-07    0.34796E-03   -0.95163E-06
   114    0.30953E+04    0.94148E+00    0.00000E+00   -0.31695E+02    0.97359E-07    0.34407E-03   -0.95833E-06
   115    0.31283E+04    0.95248E+00    0.00000E+00   -0.32300E+02    0.96756E-07    0.34025E-03   -0.96351E-06
   116    0.31612E+04    0.96304E+00    0.00000E+00   -0.32897E+02    0.96158E-07    0.33650E-03   -0.96721E-06
   117    0.31945E+04    0.97323E+00    0.00000E+00   -0.33486E+02    0.95565E-07    0.33281E-03   -0.96949E-06
   118    0.32279E+04    0.98319E+00    0.00000E+00   -0.34068E+02    0.94975E-07    0.32918E-03   -0.97040E-06
   119    0.32613E+04    0.99278E+00    0.00000E+00   -0.34640E+02    0.94390E-07    0.32562E-03   -0.97000E-06
   120    0.32948E+04    0.10018E+01    0.00000E+00   -0.35202E+02    0.93810E-07    0.32211E-03   -0.96833E-06
   121    0.33284E+04    0.10107E+01    0.00000E+00   -0.35754E+02    0.93233E-07    0.31866E-03   -0.96545E-06
   122    0.33620E+04    0.10190E+01    0.00000E+00   -0.36296E+02    0.92661E-07    0.31528E-03   -0.96142E-06
   123    0.33957E+04    0.10269E+01    0.00000E+00   -0.36828E+02    0.92093E-07    0.31195E-03   -0.95629E-06
   124    0.34295E+04    0.10344E+01    0.00000E+00   -0.37346E+02    0.91530E-07    0.30867E-03   -0.95010E-06
   125    0.34632E+04    0.10415E+01    0.00000E+00   -0.37852E+02    0.90971E-07    0.30545E-03   -0.94293E-06
   126    0.34971E+04    0.10482E+01    0.00000E+00   -0.38347E+02    0.90416E-07    0.30229E-03   -0.93481E-06
   127    0.35309E+04    0.10543E+01    0.00000E+00   -0.38829E+02    0.89865E-07    0.29917E-03   -0.92579E-06
   128    0.35648E+04    0.10601E+01    0.00000E+00   -0.39297E+02    0.89319E-07    0.29611E-03   -0.91595E-06
   129    0.35987E+04    0.10654E+01    0.00000E+00   -0.39751E+02    0.88778E-07    0.29310E-03   -0.90532E-06
   130    0.36326E+04    0.10702E+01    0.00000E+00   -0.40190E+02    0.88240E-07    0.29013E-03   -0.89396E-06
   131    0.36665E+04    0.10746E+01    0.00000E+00   -0.40615E+02    0.87707E-07    0.28722E-03   -0.88193E-06
   132    0.37005E+04    0.10784E+01    0.00000E+00   -0.41024E+02    0.87178E-07    0.28435E-03   -0.86931E-06
   133    0.37344E+04    0.10819E+01    0.00000E+00   -0.41419E+02    0.86653E-07    0.28152E-03   -0.85618E-06
   134    0.37683E+04    0.10848E+01    0.00000E+00   -0.41794E+02    0.86133E-07    0.27874E-03   -0.84265E-06
   135    0.38022E+04    0.10873E+01    0.00000E+00   -0.42154E+02    0.85617E-07    0.27600E-03   -0.82879E-06
   136    0.38359E+04    0.10892E+01    0.00000E+00   -0.42495E+02    0.85105E-07    0.27331E-03   -0.81469E-06
   137    0.38696E+04    0.10907E+01    0.00000E+00   -0.42818E+02    0.84597E-07    0.27065E-03   -0.80044E-06
   138    0.39033E+04    0.10917E+01    0.00000E+00   -0.43123E+02    0.84094E-07    0.26804E-03   -0.78613E-06
   139    0.39367E+04    0.10923E+01    0.00000E+00   -0.43408E+02    0.83594E-07    0.26546E-03   -0.77184E-06
   140    0.39702E+04    0.10923E+01    0.00000E+00   -0.43675E+02    0.83099E-07    0.26292E-03   -0.75767E-06
   141    0.40035E+04    0.10918E+01    0.00000E+00   -0.43921E+02    0.82607E-07    0.26041E-03   -0.74370E-06
   142    0.40368E+04    0.10909E+01    0.00000E+00   -0.44146E+02    0.82120E-07    0.25794E-03   -0.73002E-06
   143    0.40700E+04    0.10895E+01    0.00000E+00   -0.44352E+02    0.81636E-07    0.25550E-03   -0.71671E-06
   144    0.41030E+04    0.10876E+01    0.00000E+00   -0.44536E+02    0.81157E-07    0.25310E-03   -0.70387E-06
   145    0.41358E+04    0.10853E+01    0.00000E+00   -0.44699E+02    0.80681E-07    0.25072E-03   -0.69158E-06
   146    0.41687E+04    0.10824E+01    0.00000E+00   -0.44841E+02    0.80210E-07    0.24838E-03   -0.67993E-06
   147    0.42012E+04    0.10792E+01    0.00000E+00   -0.44959E+02    0.79742E-07    0.24606E-03   -0.66900E-06
   148    0.42336E+04    0.10754E+01    0.00000E+00   -0.45056E+02    0.79278E-07    0.24377E-03   -0.65889E-06
   149    0.42659E+04    0.10712E+01    0.00000E+00   -0.45130E+02    0.78818E-07    0.24151E-03   -0.64968E-06
   150    0.42979E+04    0.10666E+01    0.00000E+00   -0.45178E+02    0.78362E-07    0.23927E-03   -0.64146E-06
   151    0.43297E+04    0.10616E+01    0.00000E+00   -0.45204E+02    0.77910E-07    0.23706E-03   -0.63429E-06
   152    0.43613E+04    0.10561E+01    0.00000E+00   -0.45207E+02    0.77461E-07    0.23487E-03   -0.62812E-06
   153    0.43927E+04    0.10502E+01    0.00000E+00   -0.45183E+02    0.77016E-07    0.23270E-03   -0.62290E-06
   154    0.44238E+04    0.10439E+01    0.00000E+00   -0.45136E+02    0.76574E-07    0.23056E-03   -0.61854E-06
   155    0.44548E+04    0.10373E+01    0.00000E+00   -0.45064E+02    0.76137E-07    0.22844E-03   -0.61497E-06
   156    0.44853E+04    0.10303E+01    0.00000E+00   -0.44968E+02    0.75703E-07    0.22635E-03   -0.61213E-06
   157    0.45158E+04    0.10229E+01    0.00000E+00   -0.44846E+02    0.75272E-07    0.22427E-03   -0.60995E-06
   158    0.45460E+04    0.10152E+01    0.00000E+00   -0.44698E+02    0.74846E-07    0.22222E-03   -0.60835E-06
   159    0.45759E+04    0.10071E+01    0.00000E+00   -0.44526E+02    0.74422E-07    0.22020E-03   -0.60727E-06
   160    0.46055E+04    0.99869E+00    0.00000E+00   -0.44326E+02    0.74003E-07    0.21819E-03   -0.60664E-06
   161    0.46350E+04    0.99007E+00    0.00000E+00   -0.44101E+02    0.73586E-07    0.21621E-03   -0.60638E-06
   162    0.46641E+04    0.98108E+00    0.00000E+00   -0.43851E+02    0.73174E-07    0.21425E-03   -0.60643E-06
   163    0.46931E+04    0.97179E+00    0.00000E+00   -0.43574E+02    0.72764E-07    0.21231E-03   -0.60672E-06
   164    0.47216E+04    0.96228E+00    0.00000E+00   -0.43272E+02    0.72359E-07    0.21039E-03   -0.60717E-06
   165    0.47500E+04    0.95248E+00    0.00000E+00   -0.42942E+02    0.71956E-07    0.20849E-03   -0.60772E-06
   166    0.47780E+04    0.94253E+00    0.00000E+00   -0.42587E+02    0.71557E-07    0.20661E-03   -0.60829E-06
   167    0.48059E+04    0.93222E+00    0.00000E+00   -0.42206E+02    0.71161E-07    0.20476E-03   -0.60883E-06
   168    0.48333E+04    0.92191E+00    0.00000E+00   -0.41797E+02    0.70769E-07    0.20292E-03   -0.60925E-06
   169    0.48604E+04    0.91130E+00    0.00000E+00   -0.41361E+02    0.70380E-07    0.20111E-03   -0.60948E-06
   170    0.48872E+04    0.90063E+00    0.00000E+00   -0.40899E+02    0.69994E-07    0.19932E-03   -0.60947E-06
   171    0.49135E+04    0.88988E+00    0.00000E+00   -0.40408E+02    0.69611E-07    0.19755E-03   -0.60913E-06
   172    0.49395E+04    0.87899E+00    0.00000E+00   -0.39891E+02    0.69232E-07    0.19579E-03   -0.60840E-06
   173    0.49650E+04    0.86795E+00    0.00000E+00   -0.39347E+02    0.68855E-07    0.19406E-03   -0.60721E-06
   174    0.49902E+04    0.85707E+00    0.00000E+00   -0.38776E+02    0.68482E-07    0.19235E-03   -0.60549E-06
   175    0.50151E+04    0.84604E+00    0.00000E+00   -0.38177E+02    0.68112E-07    0.19065E-03   -0.60316E-06
   176    0.50394E+04    0.83509E+00    0.00000E+00   -0.37551E+02    0.67745E-07    0.18898E-03   -0.60018E-06
